SNO,Date,Time,ADC_S1,Humidity_pct_S1,Temp_C_S1,Voltage_V_S1,ADC_S2,Humidity_pct_S2,Temp_C_S2,Voltage_V_S2,Running_Time
1891,12-11-2025,14:20:44:757670,89,60.32,24.57,2.72,,,,,00:31:40
1892,12-11-2025,14:20:45:762674,89,60.3,24.57,2.72,,,,,00:31:41
1893,12-11-2025,14:20:46:772690,89,60.3,24.57,2.71,,,,,00:31:42
1894,12-11-2025,14:20:47:779675,89,60.29,24.58,2.72,,,,,00:31:43
1895,12-11-2025,14:20:48:784672,89,60.29,24.58,2.72,,,,,00:31:44
1896,12-11-2025,14:20:49:789675,89,60.3,24.58,2.72,,,,,00:31:45
1897,12-11-2025,14:20:50:794673,89,60.27,24.58,2.72,,,,,00:31:46
1898,12-11-2025,14:20:51:799675,90,60.26,24.59,2.73,,,,,00:31:47
1899,12-11-2025,14:20:52:804672,89,60.24,24.59,2.73,,,,,00:31:48
1900,12-11-2025,14:20:53:809675,89,60.22,24.59,2.73,,,,,00:31:49
1901,12-11-2025,14:20:54:814672,89,60.2,24.59,2.72,,,,,00:31:50
1902,12-11-2025,14:20:55:819675,89,60.16,24.59,2.72,,,,,00:31:51
1903,12-11-2025,14:20:56:824672,89,60.16,24.59,2.73,,,,,00:31:52
1904,12-11-2025,14:20:57:831675,89,60.16,24.59,2.72,,,,,00:31:53
1905,12-11-2025,14:20:58:836672,89,60.14,24.6,2.72,,,,,00:31:54
1906,12-11-2025,14:20:59:841697,88,60.13,24.6,2.73,,,,,00:31:56
1907,12-11-2025,14:21:00:846672,89,60.14,24.6,2.73,,,,,00:31:57
1908,12-11-2025,14:21:01:851675,89,60.12,24.6,2.72,,,,,00:31:58
1909,12-11-2025,14:21:02:856673,89,60.12,24.61,2.72,,,,,00:31:59
1910,12-11-2025,14:21:03:861675,89,60.09,24.61,2.72,,,,,00:32:00
1911,12-11-2025,14:21:04:866674,89,60.08,24.61,2.72,,,,,00:32:01
1912,12-11-2025,14:21:05:871675,89,60.06,24.61,2.72,,,,,00:32:02
1913,12-11-2025,14:21:06:878672,88,60.03,24.61,2.72,,,,,00:32:03
1914,12-11-2025,14:21:07:885672,89,60.02,24.62,2.72,,,,,00:32:04
1915,12-11-2025,14:21:08:890672,89,60.02,24.62,2.73,,,,,00:32:05
1916,12-11-2025,14:21:09:895672,88,60.01,24.62,2.71,,,,,00:32:06
1917,12-11-2025,14:21:10:900689,89,60.01,24.63,2.72,,,,,00:32:07
1918,12-11-2025,14:21:11:905672,89,59.97,24.63,2.72,,,,,00:32:08
1919,12-11-2025,14:21:12:911672,88,59.96,24.63,2.72,,,,,00:32:09
1920,12-11-2025,14:21:13:916672,89,59.92,24.63,2.72,,,,,00:32:10
1921,12-11-2025,14:21:14:921672,89,59.92,24.64,2.72,,,,,00:32:11
1922,12-11-2025,14:21:15:926673,89,59.9,24.64,2.72,,,,,00:32:12
1923,12-11-2025,14:21:16:933672,89,59.88,24.64,2.73,,,,,00:32:13
1924,12-11-2025,14:21:17:938672,89,59.88,24.64,2.72,,,,,00:32:14
1925,12-11-2025,14:21:18:943672,89,59.85,24.65,2.73,,,,,00:32:15
1926,12-11-2025,14:21:19:948672,89,59.83,24.65,2.72,,,,,00:32:16
1927,12-11-2025,14:21:20:953672,89,59.83,24.65,2.72,,,,,00:32:17
1928,12-11-2025,14:21:21:958672,89,59.83,24.66,2.72,,,,,00:32:18
1929,12-11-2025,14:21:22:963672,89,59.79,24.66,2.73,,,,,00:32:19
1930,12-11-2025,14:21:23:968672,90,59.79,24.66,2.73,,,,,00:32:20
1931,12-11-2025,14:21:24:973672,89,59.77,24.67,2.72,,,,,00:32:21
1932,12-11-2025,14:21:25:978672,89,59.75,24.67,2.72,,,,,00:32:22
1933,12-11-2025,14:21:26:985673,89,59.75,24.67,2.72,,,,,00:32:23
1934,12-11-2025,14:21:27:990672,89,59.74,24.68,2.72,,,,,00:32:24
1935,12-11-2025,14:21:28:995672,89,59.72,24.68,2.72,,,,,00:32:25
1936,12-11-2025,14:21:30:000672,89,59.7,24.68,2.72,,,,,00:32:26
1937,12-11-2025,14:21:31:005672,89,59.7,24.69,2.72,,,,,00:32:27
1938,12-11-2025,14:21:32:010672,89,59.68,24.69,2.73,,,,,00:32:28
1939,12-11-2025,14:21:33:015672,89,59.68,24.69,2.72,,,,,00:32:29
1940,12-11-2025,14:21:34:020672,89,59.66,24.69,2.73,,,,,00:32:30
1941,12-11-2025,14:21:35:020672,89,59.66,24.69,2.71,,,,,00:32:31
1942,12-11-2025,14:21:36:027673,89,59.63,24.69,2.72,,,,,00:32:32
1943,12-11-2025,14:21:37:032673,88,59.63,24.69,2.73,,,,,00:32:33
1944,12-11-2025,14:21:38:037675,89,59.63,24.69,2.72,,,,,00:32:34
1945,12-11-2025,14:21:39:042673,88,59.62,24.69,2.72,,,,,00:32:35
1946,12-11-2025,14:21:40:047675,89,59.63,24.7,2.72,,,,,00:32:36
1947,12-11-2025,14:21:41:052674,88,59.61,24.7,2.73,,,,,00:32:37
1948,12-11-2025,14:21:42:057675,88,59.61,24.7,2.73,,,,,00:32:38
1949,12-11-2025,14:21:43:063673,88,59.62,24.7,2.73,,,,,00:32:39
1950,12-11-2025,14:21:44:068675,89,59.61,24.7,2.73,,,,,00:32:40
1951,12-11-2025,14:21:45:073674,89,59.61,24.7,2.72,,,,,00:32:41
1952,12-11-2025,14:21:46:081675,88,59.59,24.7,2.71,,,,,00:32:42
1953,12-11-2025,14:21:47:091686,88,59.59,24.7,2.72,,,,,00:32:43
1954,12-11-2025,14:21:48:096675,89,59.59,24.7,2.72,,,,,00:32:44
1955,12-11-2025,14:21:49:101672,88,59.57,24.71,2.71,,,,,00:32:45
1956,12-11-2025,14:21:50:106672,88,59.56,24.71,2.73,,,,,00:32:46
1957,12-11-2025,14:21:51:111672,89,59.54,24.71,2.73,,,,,00:32:47
1958,12-11-2025,14:21:52:116673,89,59.53,24.71,2.72,,,,,00:32:48
1959,12-11-2025,14:21:53:121672,89,59.52,24.71,2.73,,,,,00:32:49
1960,12-11-2025,14:21:54:126673,89,59.5,24.72,2.72,,,,,00:32:50
1961,12-11-2025,14:21:55:131757,89,59.5,24.72,2.73,,,,,00:32:51
1962,12-11-2025,14:21:56:138673,89,59.48,24.72,2.72,,,,,00:32:52
1963,12-11-2025,14:21:57:143674,89,59.46,24.72,2.71,,,,,00:32:53
1964,12-11-2025,14:21:58:148675,88,59.45,24.72,2.72,,,,,00:32:54
1965,12-11-2025,14:21:59:153673,89,59.44,24.72,2.73,,,,,00:32:55
1966,12-11-2025,14:22:00:158675,89,59.44,24.73,2.72,,,,,00:32:56
1967,12-11-2025,14:22:01:163669,88,59.44,24.73,2.72,,,,,00:32:57
1968,12-11-2025,14:22:02:168672,89,59.42,24.73,2.73,,,,,00:32:58
1969,12-11-2025,14:22:03:173670,89,59.42,24.73,2.72,,,,,00:32:59
1970,12-11-2025,14:22:04:178672,88,59.41,24.74,2.72,,,,,00:33:00
1971,12-11-2025,14:22:05:185674,89,59.39,24.74,2.73,,,,,00:33:01
1972,12-11-2025,14:22:06:190759,89,59.38,24.74,2.71,,,,,00:33:02
1973,12-11-2025,14:22:07:195674,89,59.37,24.74,2.72,,,,,00:33:03
1974,12-11-2025,14:22:08:200674,89,59.37,24.74,2.72,,,,,00:33:04
1975,12-11-2025,14:22:09:205673,89,59.35,24.75,2.72,,,,,00:33:05
1976,12-11-2025,14:22:10:210674,88,59.34,24.75,2.73,,,,,00:33:06
1977,12-11-2025,14:22:11:215674,89,59.34,24.75,2.72,,,,,00:33:07
1978,12-11-2025,14:22:12:220673,89,59.32,24.76,2.72,,,,,00:33:08
1979,12-11-2025,14:22:13:225673,89,59.3,24.76,2.72,,,,,00:33:09
1980,12-11-2025,14:22:14:230673,89,59.29,24.76,2.72,,,,,00:33:10
1981,12-11-2025,14:22:15:237673,89,59.28,24.76,2.72,,,,,00:33:11
1982,12-11-2025,14:22:16:242673,89,59.26,24.77,2.73,,,,,00:33:12
1983,12-11-2025,14:22:17:247674,89,59.24,24.77,2.72,,,,,00:33:13
1984,12-11-2025,14:22:18:252673,89,59.24,24.77,2.72,,,,,00:33:14
1985,12-11-2025,14:22:19:257673,89,59.24,24.77,2.7,,,,,00:33:15
1986,12-11-2025,14:22:20:262673,89,59.23,24.77,2.73,,,,,00:33:16
1987,12-11-2025,14:22:21:267671,88,59.23,24.77,2.72,,,,,00:33:17
1988,12-11-2025,14:22:22:272674,89,59.22,24.77,2.72,,,,,00:33:18
1989,12-11-2025,14:22:23:278673,88,59.24,24.77,2.72,,,,,00:33:19
1990,12-11-2025,14:22:24:283674,88,59.21,24.77,2.73,,,,,00:33:20
1991,12-11-2025,14:22:25:290673,88,59.23,24.77,2.72,,,,,00:33:21
1992,12-11-2025,14:22:26:296673,87,59.23,24.77,2.72,,,,,00:33:22
1993,12-11-2025,14:22:27:301673,88,59.22,24.77,2.73,,,,,00:33:23
1994,12-11-2025,14:22:28:306673,88,59.23,24.77,2.72,,,,,00:33:24
1995,12-11-2025,14:22:29:312673,88,59.23,24.77,2.73,,,,,00:33:25
1996,12-11-2025,14:22:30:317669,88,59.23,24.77,2.7,,,,,00:33:26
1997,12-11-2025,14:22:31:322669,88,59.22,24.78,2.72,,,,,00:33:27
1998,12-11-2025,14:22:32:327669,88,59.21,24.78,2.73,,,,,00:33:28
1999,12-11-2025,14:22:33:332670,88,59.21,24.78,2.73,,,,,00:33:29
2000,12-11-2025,14:22:34:339673,88,59.2,24.78,2.73,,,,,00:33:30
2001,12-11-2025,14:22:35:344669,88,59.21,24.78,2.73,,,,,00:33:31
2002,12-11-2025,14:22:36:349673,88,59.19,24.78,2.72,,,,,00:33:32
2003,12-11-2025,14:22:37:354669,88,59.18,24.78,2.73,,,,,00:33:33
2004,12-11-2025,14:22:38:359674,88,59.19,24.78,2.72,,,,,00:33:34
2005,12-11-2025,14:22:39:364669,88,59.16,24.79,2.73,,,,,00:33:35
2006,12-11-2025,14:22:40:369673,88,59.17,24.79,2.72,,,,,00:33:36
2007,12-11-2025,14:22:41:374669,89,59.16,24.79,2.72,,,,,00:33:37
2008,12-11-2025,14:22:42:379673,88,59.15,24.79,2.73,,,,,00:33:38
2009,12-11-2025,14:22:43:384669,89,59.12,24.79,2.72,,,,,00:33:39
2010,12-11-2025,14:22:44:391674,89,59.12,24.8,2.71,,,,,00:33:40
2011,12-11-2025,14:22:45:396669,89,59.12,24.8,2.72,,,,,00:33:41
2012,12-11-2025,14:22:46:401695,88,59.08,24.8,2.72,,,,,00:33:42
2013,12-11-2025,14:22:47:411688,89,59.1,24.8,2.72,,,,,00:33:43
2014,12-11-2025,14:22:48:416675,88,59.1,24.81,2.72,,,,,00:33:44
2015,12-11-2025,14:22:49:421675,88,59.09,24.81,2.72,,,,,00:33:45
2016,12-11-2025,14:22:50:426675,89,59.09,24.81,2.72,,,,,00:33:46
2017,12-11-2025,14:22:51:431675,89,59.09,24.82,2.72,,,,,00:33:47
2018,12-11-2025,14:22:52:436675,89,59.08,24.82,2.7,,,,,00:33:48
2019,12-11-2025,14:22:53:442675,89,59.07,24.82,2.72,,,,,00:33:49
2020,12-11-2025,14:22:54:449675,89,59.05,24.82,2.73,,,,,00:33:50
2021,12-11-2025,14:22:55:454672,88,59.05,24.83,2.72,,,,,00:33:51
2022,12-11-2025,14:22:56:459675,88,59.04,24.83,2.73,,,,,00:33:52
2023,12-11-2025,14:22:57:464672,89,59.01,24.83,2.72,,,,,00:33:53
2024,12-11-2025,14:22:58:469675,89,59.02,24.84,2.72,,,,,00:33:54
2025,12-11-2025,14:22:59:475672,89,58.99,24.84,2.72,,,,,00:33:55
2026,12-11-2025,14:23:00:480675,89,58.98,24.84,2.72,,,,,00:33:56
2027,12-11-2025,14:23:01:485673,89,58.97,24.84,2.73,,,,,00:33:57
2028,12-11-2025,14:23:02:490673,89,58.96,24.84,2.72,,,,,00:33:58
2029,12-11-2025,14:23:03:497672,88,58.96,24.84,2.72,,,,,00:33:59
2030,12-11-2025,14:23:04:502672,88,58.95,24.84,2.72,,,,,00:34:00
2031,12-11-2025,14:23:05:507672,88,58.94,24.84,2.73,,,,,00:34:01
2032,12-11-2025,14:23:06:512672,88,58.94,24.84,2.72,,,,,00:34:02
2033,12-11-2025,14:23:07:517673,88,58.95,24.84,2.73,,,,,00:34:03
2034,12-11-2025,14:23:08:522672,88,58.94,24.84,2.72,,,,,00:34:04
2035,12-11-2025,14:23:09:527672,88,58.92,24.85,2.72,,,,,00:34:05
2036,12-11-2025,14:23:10:532673,88,58.92,24.85,2.72,,,,,00:34:06
2037,12-11-2025,14:23:11:537672,88,58.92,24.85,2.72,,,,,00:34:07
2038,12-11-2025,14:23:12:542672,88,58.9,24.85,2.72,,,,,00:34:08
2039,12-11-2025,14:23:13:549672,88,58.9,24.85,2.72,,,,,00:34:09
2040,12-11-2025,14:23:14:554672,88,58.9,24.85,2.7,,,,,00:34:10
2041,12-11-2025,14:23:15:559672,88,58.9,24.85,2.72,,,,,00:34:11
2042,12-11-2025,14:23:16:564672,88,58.88,24.85,2.73,,,,,00:34:12
2043,12-11-2025,14:23:17:569689,88,58.88,24.85,2.72,,,,,00:34:13
2044,12-11-2025,14:23:18:574672,89,58.87,24.85,2.73,,,,,00:34:14
2045,12-11-2025,14:23:19:579672,88,58.86,24.85,2.71,,,,,00:34:15
2046,12-11-2025,14:23:20:584672,88,58.87,24.85,2.72,,,,,00:34:16
2047,12-11-2025,14:23:21:589672,88,58.85,24.86,2.73,,,,,00:34:17
2048,12-11-2025,14:23:22:594672,89,58.84,24.86,2.72,,,,,00:34:18
2049,12-11-2025,14:23:23:601672,88,58.83,24.86,2.73,,,,,00:34:19
2050,12-11-2025,14:23:24:606672,88,58.82,24.86,2.73,,,,,00:34:20
2051,12-11-2025,14:23:25:611672,88,58.81,24.86,2.71,,,,,00:34:21
2052,12-11-2025,14:23:26:616672,89,58.79,24.87,2.72,,,,,00:34:22
2053,12-11-2025,14:23:27:621672,89,58.77,24.87,2.73,,,,,00:34:23
2054,12-11-2025,14:23:28:626672,89,58.78,24.87,2.72,,,,,00:34:24
2055,12-11-2025,14:23:29:631672,89,58.78,24.87,2.72,,,,,00:34:25
2056,12-11-2025,14:23:30:636672,89,58.76,24.87,2.72,,,,,00:34:26
2057,12-11-2025,14:23:31:641672,88,58.76,24.87,2.72,,,,,00:34:27
2058,12-11-2025,14:23:32:648675,89,58.74,24.88,2.72,,,,,00:34:28
2059,12-11-2025,14:23:33:653673,89,58.73,24.88,2.73,,,,,00:34:29
2060,12-11-2025,14:23:34:660675,89,58.73,24.88,2.72,,,,,00:34:30
2061,12-11-2025,14:23:35:667674,89,58.72,24.88,2.73,,,,,00:34:31
2062,12-11-2025,14:23:36:672675,89,58.74,24.89,2.7,,,,,00:34:32
2063,12-11-2025,14:23:37:677674,89,58.72,24.89,2.72,,,,,00:34:33
2064,12-11-2025,14:23:38:682675,88,58.73,24.89,2.72,,,,,00:34:34
2065,12-11-2025,14:23:39:687673,88,58.72,24.89,2.73,,,,,00:34:35
2066,12-11-2025,14:23:40:693675,89,58.7,24.89,2.72,,,,,00:34:36
2067,12-11-2025,14:23:41:698674,89,58.67,24.9,2.72,,,,,00:34:37
2068,12-11-2025,14:23:42:705675,89,58.67,24.9,2.73,,,,,00:34:38
2069,12-11-2025,14:23:43:710673,88,58.68,24.9,2.72,,,,,00:34:39
2070,12-11-2025,14:23:44:715675,89,58.65,24.9,2.72,,,,,00:34:40
2071,12-11-2025,14:23:45:720674,88,58.65,24.9,2.72,,,,,00:34:41
2072,12-11-2025,14:23:46:725675,88,58.64,24.9,2.71,,,,,00:34:42
2073,12-11-2025,14:23:47:735685,88,58.65,24.9,2.71,,,,,00:34:43
2074,12-11-2025,14:23:48:740672,88,58.63,24.9,2.73,,,,,00:34:44
2075,12-11-2025,14:23:49:745674,89,58.65,24.91,2.72,,,,,00:34:45
2076,12-11-2025,14:23:50:750673,89,58.64,24.91,2.72,,,,,00:34:46
2077,12-11-2025,14:23:51:755674,89,58.63,24.91,2.72,,,,,00:34:47
2078,12-11-2025,14:23:52:759673,88,58.64,24.91,2.73,,,,,00:34:48
2079,12-11-2025,14:23:53:764674,89,58.63,24.91,2.73,,,,,00:34:49
2080,12-11-2025,14:23:54:769673,88,58.62,24.91,2.72,,,,,00:34:50
2081,12-11-2025,14:23:55:774673,88,58.62,24.92,2.72,,,,,00:34:51
2082,12-11-2025,14:23:56:779673,88,58.6,24.92,2.72,,,,,00:34:52
2083,12-11-2025,14:23:57:784673,88,58.58,24.92,2.72,,,,,00:34:53
2084,12-11-2025,14:23:58:789673,88,58.58,24.92,2.71,,,,,00:34:54
2085,12-11-2025,14:23:59:794673,88,58.58,24.92,2.72,,,,,00:34:55
2086,12-11-2025,14:24:00:799673,88,58.58,24.92,2.72,,,,,00:34:56
2087,12-11-2025,14:24:01:806669,88,58.58,24.92,2.72,,,,,00:34:57
2088,12-11-2025,14:24:02:811669,88,58.58,24.92,2.72,,,,,00:34:58
2089,12-11-2025,14:24:03:816669,89,58.56,24.92,2.72,,,,,00:34:59
2090,12-11-2025,14:24:04:822669,88,58.55,24.93,2.73,,,,,00:35:00
2091,12-11-2025,14:24:05:827669,89,58.55,24.93,2.72,,,,,00:35:01
2092,12-11-2025,14:24:06:832669,88,58.55,24.93,2.73,,,,,00:35:02
2093,12-11-2025,14:24:07:838670,88,58.53,24.93,2.72,,,,,00:35:03
2094,12-11-2025,14:24:08:843669,89,58.51,24.93,2.71,,,,,00:35:05
2095,12-11-2025,14:24:09:848669,89,58.51,24.93,2.7,,,,,00:35:06
2096,12-11-2025,14:24:10:853669,89,58.51,24.93,2.72,,,,,00:35:07
2097,12-11-2025,14:24:11:860669,88,58.5,24.93,2.72,,,,,00:35:08
2098,12-11-2025,14:24:12:865669,88,58.51,24.93,2.72,,,,,00:35:09
2099,12-11-2025,14:24:13:870669,89,58.51,24.94,2.72,,,,,00:35:10
2100,12-11-2025,14:24:14:875669,89,58.5,24.94,2.72,,,,,00:35:11
2101,12-11-2025,14:24:15:880669,89,58.49,24.94,2.72,,,,,00:35:12
2102,12-11-2025,14:24:16:885669,89,58.47,24.94,2.71,,,,,00:35:13
2103,12-11-2025,14:24:17:891670,88,58.47,24.94,2.71,,,,,00:35:14
2104,12-11-2025,14:24:18:896669,89,58.45,24.94,2.72,,,,,00:35:15
2105,12-11-2025,14:24:19:901669,89,58.44,24.94,2.72,,,,,00:35:16
2106,12-11-2025,14:24:20:909673,89,58.44,24.95,2.71,,,,,00:35:17
2107,12-11-2025,14:24:21:914669,89,58.43,24.95,2.73,,,,,00:35:18
2108,12-11-2025,14:24:22:919673,88,58.44,24.95,2.72,,,,,00:35:19
2109,12-11-2025,14:24:23:924669,88,58.42,24.95,2.72,,,,,00:35:20
2110,12-11-2025,14:24:24:929685,89,58.42,24.95,2.71,,,,,00:35:21
2111,12-11-2025,14:24:25:934669,88,58.42,24.95,2.72,,,,,00:35:22
2112,12-11-2025,14:24:26:939674,88,58.4,24.95,2.72,,,,,00:35:23
2113,12-11-2025,14:24:27:944669,88,58.4,24.95,2.72,,,,,00:35:24
2114,12-11-2025,14:24:28:949673,88,58.39,24.95,2.72,,,,,00:35:25
2115,12-11-2025,14:24:29:954669,88,58.36,24.95,2.72,,,,,00:35:26
2116,12-11-2025,14:24:30:961673,88,58.33,24.94,2.72,,,,,00:35:27
2117,12-11-2025,14:24:31:966669,88,58.3,24.94,2.71,,,,,00:35:28
2118,12-11-2025,14:24:32:971673,88,58.28,24.94,2.73,,,,,00:35:29
2119,12-11-2025,14:24:33:976669,87,58.23,24.93,2.73,,,,,00:35:30
2120,12-11-2025,14:24:34:981673,88,58.19,24.93,2.73,,,,,00:35:31
2121,12-11-2025,14:24:35:986669,87,58.13,24.92,2.72,,,,,00:35:32
2122,12-11-2025,14:24:36:991674,87,58.05,24.92,2.73,,,,,00:35:33
2123,12-11-2025,14:24:37:996669,87,57.99,24.91,2.72,,,,,00:35:34
2124,12-11-2025,14:24:39:001673,87,57.96,24.91,2.73,,,,,00:35:35
2125,12-11-2025,14:24:40:006669,87,57.93,24.91,2.72,,,,,00:35:36
2126,12-11-2025,14:24:41:013674,87,57.91,24.91,2.72,,,,,00:35:37
2127,12-11-2025,14:24:42:018669,87,57.9,24.9,2.72,,,,,00:35:38
2128,12-11-2025,14:24:43:023674,87,57.93,24.9,2.72,,,,,00:35:39
2129,12-11-2025,14:24:44:028669,87,57.93,24.9,2.71,,,,,00:35:40
2130,12-11-2025,14:24:45:033674,87,57.95,24.9,2.72,,,,,00:35:41
2131,12-11-2025,14:24:46:038669,87,57.94,24.9,2.73,,,,,00:35:42
2132,12-11-2025,14:24:47:046691,88,57.94,24.9,2.72,,,,,00:35:43
2133,12-11-2025,14:24:48:051675,88,57.96,24.9,2.72,,,,,00:35:44
2134,12-11-2025,14:24:49:056675,88,57.94,24.9,2.72,,,,,00:35:45
2135,12-11-2025,14:24:50:063675,88,57.94,24.91,2.72,,,,,00:35:46
2136,12-11-2025,14:24:51:068675,88,57.94,24.91,2.72,,,,,00:35:47
2137,12-11-2025,14:24:52:073675,88,57.94,24.91,2.72,,,,,00:35:48
2138,12-11-2025,14:24:53:078675,88,57.94,24.91,2.72,,,,,00:35:49
2139,12-11-2025,14:24:54:083675,87,57.91,24.91,2.72,,,,,00:35:50
2140,12-11-2025,14:24:55:089675,88,57.9,24.91,2.72,,,,,00:35:51
2141,12-11-2025,14:24:56:094675,88,57.88,24.91,2.72,,,,,00:35:52
2142,12-11-2025,14:24:57:099675,88,57.87,24.92,2.72,,,,,00:35:53
2143,12-11-2025,14:24:58:104675,88,57.87,24.92,2.72,,,,,00:35:54
2144,12-11-2025,14:24:59:109675,88,57.85,24.92,2.72,,,,,00:35:55
2145,12-11-2025,14:25:00:116675,88,57.84,24.92,2.72,,,,,00:35:56
2146,12-11-2025,14:25:01:121675,88,57.82,24.92,2.72,,,,,00:35:57
2147,12-11-2025,14:25:02:126672,88,57.81,24.92,2.72,,,,,00:35:58
2148,12-11-2025,14:25:03:131675,88,57.8,24.92,2.72,,,,,00:35:59
2149,12-11-2025,14:25:04:136672,88,57.81,24.92,2.71,,,,,00:36:00
2150,12-11-2025,14:25:05:141675,87,57.77,24.92,2.72,,,,,00:36:01
2151,12-11-2025,14:25:06:146672,88,57.77,24.92,2.72,,,,,00:36:02
2152,12-11-2025,14:25:07:151675,88,57.74,24.92,2.72,,,,,00:36:03
2153,12-11-2025,14:25:08:156672,88,57.69,24.92,2.72,,,,,00:36:04
2154,12-11-2025,14:25:09:161675,87,57.63,24.92,2.72,,,,,00:36:05
2155,12-11-2025,14:25:10:168672,88,57.59,24.92,2.73,,,,,00:36:06
2156,12-11-2025,14:25:11:173675,88,57.57,24.91,2.72,,,,,00:36:07
2157,12-11-2025,14:25:12:178672,87,57.46,24.91,2.72,,,,,00:36:08
2158,12-11-2025,14:25:13:184675,86,57.33,24.9,2.73,,,,,00:36:09
2159,12-11-2025,14:25:14:189673,87,57.21,24.89,2.72,,,,,00:36:10
2160,12-11-2025,14:25:15:194675,86,57.1,24.88,2.73,,,,,00:36:11
2161,12-11-2025,14:25:16:199672,85,57.0,24.87,2.72,,,,,00:36:12
2162,12-11-2025,14:25:17:204675,86,56.88,24.86,2.72,,,,,00:36:13
2163,12-11-2025,14:25:18:209672,85,56.81,24.85,2.72,,,,,00:36:14
2164,12-11-2025,14:25:19:216675,85,56.76,24.84,2.72,,,,,00:36:15
2165,12-11-2025,14:25:20:221672,86,56.69,24.83,2.72,,,,,00:36:16
2166,12-11-2025,14:25:21:226675,85,56.64,24.83,2.73,,,,,00:36:17
2167,12-11-2025,14:25:22:231672,85,56.61,24.82,2.72,,,,,00:36:18
2168,12-11-2025,14:25:23:237675,86,56.61,24.82,2.72,,,,,00:36:19
2169,12-11-2025,14:25:24:242672,86,56.6,24.82,2.73,,,,,00:36:20
2170,12-11-2025,14:25:25:247675,85,56.6,24.81,2.72,,,,,00:36:21
2171,12-11-2025,14:25:26:252672,86,56.61,24.81,2.72,,,,,00:36:22
2172,12-11-2025,14:25:27:257675,86,56.61,24.81,2.72,,,,,00:36:23
2173,12-11-2025,14:25:28:262672,86,56.59,24.81,2.73,,,,,00:36:24
2174,12-11-2025,14:25:29:269675,85,56.59,24.81,2.72,,,,,00:36:25
2175,12-11-2025,14:25:30:274675,85,56.59,24.81,2.72,,,,,00:36:26
2176,12-11-2025,14:25:31:279675,85,56.59,24.8,2.72,,,,,00:36:27
2177,12-11-2025,14:25:32:284672,85,56.56,24.8,2.73,,,,,00:36:28
2178,12-11-2025,14:25:33:289675,85,56.52,24.79,2.72,,,,,00:36:29
2179,12-11-2025,14:25:34:294672,85,56.47,24.79,2.72,,,,,00:36:30
2180,12-11-2025,14:25:35:301675,85,56.45,24.79,2.71,,,,,00:36:31
2181,12-11-2025,14:25:36:306672,85,56.42,24.78,2.73,,,,,00:36:32
2182,12-11-2025,14:25:37:311675,85,56.4,24.78,2.72,,,,,00:36:33
2183,12-11-2025,14:25:38:316672,84,56.31,24.78,2.71,,,,,00:36:34
2184,12-11-2025,14:25:39:323675,85,56.22,24.77,2.72,,,,,00:36:35
2185,12-11-2025,14:25:40:328672,84,56.15,24.77,2.72,,,,,00:36:36
2186,12-11-2025,14:25:41:333673,84,56.06,24.76,2.72,,,,,00:36:37
2187,12-11-2025,14:25:42:338672,83,55.9,24.76,2.72,,,,,00:36:38
2188,12-11-2025,14:25:43:343675,83,55.78,24.75,2.72,,,,,00:36:39
2189,12-11-2025,14:25:44:348672,84,55.68,24.75,2.73,,,,,00:36:40
2190,12-11-2025,14:25:45:353675,83,55.61,24.74,2.72,,,,,00:36:41
2191,12-11-2025,14:25:46:358784,84,55.56,24.74,2.73,,,,,00:36:42
2192,12-11-2025,14:25:47:360676,83,55.52,24.74,2.72,,,,,00:36:43
2193,12-11-2025,14:25:48:362675,83,55.46,24.74,2.72,,,,,00:36:44
2194,12-11-2025,14:25:49:362675,83,55.37,24.73,2.72,,,,,00:36:45
2195,12-11-2025,14:25:50:362675,82,55.23,24.72,2.73,,,,,00:36:46
2196,12-11-2025,14:25:51:362675,82,55.11,24.72,2.72,,,,,00:36:47
2197,12-11-2025,14:25:52:369686,82,55.0,24.71,2.71,,,,,00:36:48
2198,12-11-2025,14:25:53:374672,82,54.93,24.7,2.72,,,,,00:36:49
2199,12-11-2025,14:25:54:379673,81,54.73,24.68,2.72,,,,,00:36:50
2200,12-11-2025,14:25:55:384673,80,54.53,24.66,2.73,,,,,00:36:51
2201,12-11-2025,14:25:56:389752,80,54.32,24.62,2.73,,,,,00:36:52
2202,12-11-2025,14:25:57:394674,80,54.07,24.59,2.73,,,,,00:36:53
2203,12-11-2025,14:25:58:401673,79,53.81,24.54,2.72,,,,,00:36:54
2204,12-11-2025,14:25:59:406673,79,53.56,24.49,2.72,,,,,00:36:55
2205,12-11-2025,14:26:00:411673,78,53.32,24.45,2.73,,,,,00:36:56
2206,12-11-2025,14:26:01:416669,78,53.17,24.41,2.72,,,,,00:36:57
2207,12-11-2025,14:26:02:421669,77,53.03,24.37,2.72,,,,,00:36:58
2208,12-11-2025,14:26:03:426669,78,52.96,24.34,2.72,,,,,00:36:59
2209,12-11-2025,14:26:04:431669,78,52.95,24.31,2.72,,,,,00:37:00
2210,12-11-2025,14:26:05:436670,78,52.97,24.29,2.73,,,,,00:37:01
2211,12-11-2025,14:26:06:441669,77,53.0,24.27,2.72,,,,,00:37:02
2212,12-11-2025,14:26:07:446669,77,53.03,24.25,2.72,,,,,00:37:03
2213,12-11-2025,14:26:08:453673,78,53.08,24.23,2.71,,,,,00:37:04
